"business_id","date","ViolationTypeID","risk_category","description"
1005,"20130725",103142,"Low Risk","Unclean nonfood contact surfaces"
1005,"20130725",103132,"Moderate Risk","Improper thawing methods "
1005,"20130408",103131,"Moderate Risk","Moderate risk vermin infestation"
1005,"20130408",103139,"Low Risk","Improper food storage"
1008,"20140414",103139,"Low Risk","Improper food storage"
1008,"20130416",103139,"Low Risk","Improper food storage"
1008,"20130416",103142,"Low Risk","Unclean nonfood contact surfaces"
1008,"20131011",103142,"Low Risk","Unclean nonfood contact surfaces"
1008,"20151202",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1021,"20140128",103105,"High Risk","Improper cooling methods"
1021,"20140128",103139,"Low Risk","Improper food storage"
1021,"20140128",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1021,"20140811",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1021,"20140811",103120,"Moderate Risk","Moderate risk food holding temperature "
1021,"20130612",103133,"Moderate Risk","Foods not protected from contamination"
1021,"20130612",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1021,"20151117",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1026,"20140307",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1026,"20140307",103138,"Low Risk","Improper storage use or identification of toxic substances"
1026,"20140307",103142,"Low Risk","Unclean nonfood contact surfaces"
1026,"20150520",103142,"Low Risk","Unclean nonfood contact surfaces"
1026,"20150520",103157,"Low Risk","Food safety certificate or food handler card not available"
1026,"20150520",103161,"Low Risk","Low risk vermin infestation"
1026,"20150520",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1026,"20150520",103162,"Low Risk","Other low risk violation"
1031,"20140129",103142,"Low Risk","Unclean nonfood contact surfaces"
1031,"20140129",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1031,"20140617",103114,"High Risk","High risk vermin infestation"
1031,"20130826",103142,"Low Risk","Unclean nonfood contact surfaces"
1031,"20130826",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1036,"20140411",103118,"Moderate Risk","Employee eating or smoking"
1036,"20140411",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1036,"20140411",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1036,"20131107",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1036,"20131107",103142,"Low Risk","Unclean nonfood contact surfaces"
1036,"20131107",103157,"Low Risk","Food safety certificate or food handler card not available"
1036,"20131107",103139,"Low Risk","Improper food storage"
1036,"20131107",103131,"Moderate Risk","Moderate risk vermin infestation"
1042,"20140304",103157,"Low Risk","Food safety certificate or food handler card not available"
1042,"20140304",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1042,"20140304",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
1042,"20150512",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1042,"20150512",103112,"High Risk","No hot water or running water"
1043,"20131226",103157,"Low Risk","Food safety certificate or food handler card not available"
1043,"20140512",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1043,"20150605",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1043,"20150605",103142,"Low Risk","Unclean nonfood contact surfaces"
1047,"20140501",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
1047,"20140501",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1047,"20140501",103161,"Low Risk","Low risk vermin infestation"
1047,"20130605",103138,"Low Risk","Improper storage use or identification of toxic substances"
1047,"20130605",103161,"Low Risk","Low risk vermin infestation"
1047,"20130605",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1047,"20130605",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
1047,"20150629",103161,"Low Risk","Low risk vermin infestation"
1047,"20150629",103103,"High Risk","High risk food holding temperature "
1047,"20150629",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1047,"20150629",103102,"High Risk","Unclean hands or improper use of gloves"
1048,"20140603",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1048,"20140603",103157,"Low Risk","Food safety certificate or food handler card not available"
1048,"20130626",103120,"Moderate Risk","Moderate risk food holding temperature "
1048,"20130626",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1048,"20130626",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1048,"20130626",103161,"Low Risk","Low risk vermin infestation"
1048,"20130626",103157,"Low Risk","Food safety certificate or food handler card not available"
1048,"20151210",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1048,"20150901",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1048,"20150901",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1048,"20150901",103157,"Low Risk","Food safety certificate or food handler card not available"
1048,"20151210",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1048,"20150901",103142,"Low Risk","Unclean nonfood contact surfaces"
1048,"20151210",103157,"Low Risk","Food safety certificate or food handler card not available"
1048,"20150901",103114,"High Risk","High risk vermin infestation"
1060,"20140305",103120,"Moderate Risk","Moderate risk food holding temperature "
1060,"20140603",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1060,"20140603",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1065,"20140716",103114,"High Risk","High risk vermin infestation"
1065,"20140716",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1065,"20140716",103145,"Low Risk","Improper storage of equipment utensils or linens"
1065,"20131112",103145,"Low Risk","Improper storage of equipment utensils or linens"
1065,"20131112",103120,"Moderate Risk","Moderate risk food holding temperature "
1065,"20150806",103145,"Low Risk","Improper storage of equipment utensils or linens"
1065,"20150806",103105,"High Risk","Improper cooling methods"
1065,"20150806",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1065,"20150806",103103,"High Risk","High risk food holding temperature "
1075,"20160111",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1075,"20160111",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1075,"20160111",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1075,"20160111",103145,"Low Risk","Improper storage of equipment utensils or linens"
1075,"20160309",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1075,"20160309",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1075,"20160309",103133,"Moderate Risk","Foods not protected from contamination"
1075,"20140310",103142,"Low Risk","Unclean nonfood contact surfaces"
1075,"20140310",103120,"Moderate Risk","Moderate risk food holding temperature "
1075,"20130905",103107,"High Risk","Improper reheating of food"
1075,"20130905",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1075,"20130905",103132,"Moderate Risk","Improper thawing methods "
1075,"20130905",103103,"High Risk","High risk food holding temperature "
1081,"20160222",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1081,"20160222",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1081,"20160222",103131,"Moderate Risk","Moderate risk vermin infestation"
1081,"20160222",103120,"Moderate Risk","Moderate risk food holding temperature "
1081,"20160222",103139,"Low Risk","Improper food storage"
1081,"20130425",103142,"Low Risk","Unclean nonfood contact surfaces"
1081,"20150615",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1081,"20150615",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
1081,"20150615",103131,"Moderate Risk","Moderate risk vermin infestation"
1081,"20150615",103139,"Low Risk","Improper food storage"
1085,"20141003",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1085,"20141003",103103,"High Risk","High risk food holding temperature "
1085,"20130412",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1085,"20130412",103118,"Moderate Risk","Employee eating or smoking"
1090,"20131217",103157,"Low Risk","Food safety certificate or food handler card not available"
1090,"20150126",103157,"Low Risk","Food safety certificate or food handler card not available"
1102,"20160311",103138,"Low Risk","Improper storage use or identification of toxic substances"
1102,"20160311",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1102,"20160311",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1102,"20160311",103145,"Low Risk","Improper storage of equipment utensils or linens"
1102,"20160311",103147,"Low Risk","Inadequate ventilation or lighting"
1102,"20160311",103133,"Moderate Risk","Foods not protected from contamination"
1102,"20160311",103142,"Low Risk","Unclean nonfood contact surfaces"
1102,"20140204",103139,"Low Risk","Improper food storage"
1102,"20140204",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1102,"20140917",103120,"Moderate Risk","Moderate risk food holding temperature "
1102,"20140917",103139,"Low Risk","Improper food storage"
1102,"20140917",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1102,"20140917",103145,"Low Risk","Improper storage of equipment utensils or linens"
1102,"20130911",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1102,"20130911",103142,"Low Risk","Unclean nonfood contact surfaces"
1102,"20150616",103161,"Low Risk","Low risk vermin infestation"
1102,"20150616",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
1102,"20150616",103142,"Low Risk","Unclean nonfood contact surfaces"
1102,"20150616",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1103,"20130509",103142,"Low Risk","Unclean nonfood contact surfaces"
1103,"20130509",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1103,"20130509",103146,"Low Risk","Noncompliance of vending machine "
1103,"20131004",103145,"Low Risk","Improper storage of equipment utensils or linens"
1103,"20131004",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1103,"20151224",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1103,"20151224",103143,"Low Risk","Inadequate warewashing facilities or equipment"
1111,"20150513",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
