"business_id","Score","date","type"
5485,,"20150507","Reinspection/Followup"
5485,100,"20150419","Routine - Unscheduled"
5485,100,"20141025","Routine - Unscheduled"
5485,,"20140408","Routine - Scheduled"
5485,100,"20130824","Routine - Unscheduled"
5486,100,"20150830","Routine - Unscheduled"
5486,96,"20150419","Routine - Unscheduled"
5486,100,"20141025","Routine - Unscheduled"
5486,98,"20140914","Routine - Unscheduled"
5486,92,"20140408","Routine - Unscheduled"
5486,100,"20130824","Routine - Unscheduled"
5487,100,"20150830","Routine - Unscheduled"
5487,87,"20150419","Routine - Unscheduled"
5487,100,"20141025","Routine - Unscheduled"
5487,100,"20140914","Routine - Unscheduled"
5487,100,"20140408","Routine - Unscheduled"
5487,96,"20130824","Routine - Unscheduled"
5488,,"20150920","Reinspection/Followup"
5488,,"20150920","Reinspection/Followup"
5488,93,"20150830","Routine - Unscheduled"
5488,100,"20150419","Routine - Unscheduled"
5488,98,"20141025","Routine - Unscheduled"
5488,,"20140408","Routine - Scheduled"
5488,96,"20130824","Routine - Unscheduled"
5489,,"20150422","Reinspection/Followup"
5489,94,"20150419","Routine - Unscheduled"
5489,100,"20140914","Routine - Unscheduled"
5489,94,"20140408","Routine - Unscheduled"
5489,100,"20130824","Routine - Unscheduled"
5490,100,"20150419","Routine - Unscheduled"
5490,100,"20140914","Routine - Unscheduled"
5490,100,"20140408","Routine - Unscheduled"
5490,100,"20130824","Routine - Unscheduled"
5491,100,"20150419","Routine - Unscheduled"
5491,,"20140408","Routine - Scheduled"
5491,100,"20130824","Routine - Unscheduled"
5492,100,"20150419","Routine - Unscheduled"
5492,,"20140408","Routine - Scheduled"
5492,100,"20130824","Routine - Unscheduled"
5493,,"20150920","Reinspection/Followup"
5493,88,"20141025","Routine - Unscheduled"
5493,100,"20140914","Routine - Unscheduled"
5493,100,"20140408","Routine - Unscheduled"
5493,98,"20130824","Routine - Unscheduled"
5494,,"20150920","Reinspection/Followup"
5494,92,"20150830","Routine - Unscheduled"
5494,96,"20150419","Routine - Unscheduled"
5494,,"20140408","Routine - Scheduled"
5494,100,"20130824","Routine - Unscheduled"
5495,100,"20150830","Routine - Unscheduled"
5495,92,"20150419","Routine - Unscheduled"
5495,100,"20140914","Routine - Unscheduled"
5495,100,"20140408","Routine - Unscheduled"
5495,100,"20130824","Routine - Unscheduled"
5496,100,"20150830","Routine - Unscheduled"
5496,96,"20150419","Routine - Unscheduled"
5496,98,"20140408","Routine - Unscheduled"
5496,100,"20130824","Routine - Unscheduled"
5497,93,"20150830","Routine - Unscheduled"
5497,93,"20150419","Routine - Unscheduled"
5497,100,"20141025","Routine - Unscheduled"
5497,100,"20140914","Routine - Unscheduled"
5497,96,"20140408","Routine - Unscheduled"
5497,94,"20130824","Routine - Unscheduled"
5498,100,"20150419","Routine - Unscheduled"
5498,100,"20140408","Routine - Unscheduled"
5498,100,"20130824","Routine - Unscheduled"
5499,100,"20150830","Routine - Unscheduled"
5499,100,"20150419","Routine - Unscheduled"
5499,100,"20141025","Routine - Unscheduled"
5499,94,"20140914","Routine - Unscheduled"
5499,100,"20140408","Routine - Unscheduled"
5499,96,"20130824","Routine - Unscheduled"
5499,,"20130429","Reinspection/Followup"
5500,100,"20150830","Routine - Unscheduled"
5500,94,"20150419","Routine - Unscheduled"
5500,100,"20141025","Routine - Unscheduled"
5500,100,"20140914","Routine - Unscheduled"
5500,89,"20140408","Routine - Unscheduled"
5500,100,"20130824","Routine - Unscheduled"
5501,100,"20150830","Routine - Unscheduled"
5501,94,"20150419","Routine - Unscheduled"
5501,100,"20141025","Routine - Unscheduled"
5501,98,"20140914","Routine - Unscheduled"
5501,,"20140429","Reinspection/Followup"
5501,96,"20130824","Routine - Unscheduled"
5502,,"20150419","Routine - Scheduled"
5502,,"20141025","Routine - Scheduled"
5502,100,"20140914","Routine - Unscheduled"
5502,94,"20140408","Routine - Unscheduled"
5502,100,"20130824","Routine - Unscheduled"
5503,100,"20140914","Routine - Unscheduled"
5503,94,"20140408","Routine - Unscheduled"
5503,100,"20130824","Routine - Unscheduled"
5504,100,"20150419","Routine - Unscheduled"
5504,98,"20140914","Routine - Unscheduled"
5504,96,"20140408","Routine - Unscheduled"
5504,100,"20130824","Routine - Unscheduled"
5505,94,"20150419","Routine - Unscheduled"
5505,98,"20140914","Routine - Unscheduled"
5505,100,"20140408","Routine - Unscheduled"
5505,100,"20130824","Routine - Unscheduled"
5506,,"20150419","Routine - Scheduled"
5506,100,"20140914","Routine - Unscheduled"
5506,100,"20140408","Routine - Unscheduled"
5506,98,"20130824","Routine - Unscheduled"
5507,100,"20150830","Routine - Unscheduled"
5507,93,"20150419","Routine - Unscheduled"
5507,94,"20141025","Routine - Unscheduled"
5507,90,"20140914","Routine - Unscheduled"
5507,96,"20140408","Routine - Unscheduled"
5507,100,"20130824","Routine - Unscheduled"
5508,100,"20150419","Routine - Unscheduled"
5508,,"20130824","Non-inspection site visit"
5509,96,"20140914","Routine - Unscheduled"
5509,96,"20140408","Routine - Unscheduled"
5509,,"20130824","Non-inspection site visit"
5511,100,"20150419","Routine - Unscheduled"
5511,100,"20140408","Routine - Unscheduled"
5511,100,"20130824","Routine - Unscheduled"
5519,96,"20150830","Routine - Unscheduled"
5519,100,"20150419","Routine - Unscheduled"
5519,100,"20141025","Routine - Unscheduled"
5519,,"20140408","Routine - Scheduled"
5519,100,"20130824","Routine - Unscheduled"
5520,100,"20150419","Routine - Unscheduled"
5520,100,"20141025","Routine - Unscheduled"
5520,,"20140408","Routine - Scheduled"
5520,100,"20130824","Routine - Unscheduled"
5521,,"20150920","Reinspection/Followup"
5521,94,"20141025","Routine - Unscheduled"
5521,96,"20140914","Routine - Unscheduled"
5521,92,"20140408","Routine - Unscheduled"
5521,94,"20130824","Routine - Unscheduled"
5522,88,"20141025","Routine - Unscheduled"
5522,94,"20140914","Routine - Unscheduled"
5522,100,"20140408","Routine - Unscheduled"
5522,92,"20130824","Routine - Unscheduled"
5523,100,"20150830","Routine - Unscheduled"
5523,,"20150419","Non-inspection site visit"
5524,93,"20150830","Routine - Unscheduled"
5524,98,"20140914","Routine - Unscheduled"
5524,,"20140429","Reinspection/Followup"
5524,93,"20140408","Routine - Unscheduled"
5524,92,"20130824","Routine - Unscheduled"
5528,,"20150419","Routine - Scheduled"
5528,,"20141025","Routine - Scheduled"
5528,100,"20140914","Routine - Unscheduled"
5528,92,"20130824","Routine - Unscheduled"
5530,100,"20150813","Routine - Unscheduled"
5530,100,"20130529","Routine - Unscheduled"
5533,96,"20150819","Routine - Unscheduled"
5533,96,"20140806","Routine - Unscheduled"
5533,94,"20130726","Routine - Unscheduled"
5544,,"20150419","Routine - Scheduled"
5544,,"20141025","Routine - Scheduled"
5544,100,"20140914","Routine - Unscheduled"
5544,96,"20130824","Routine - Unscheduled"
5552,100,"20150819","Routine - Unscheduled"
5552,100,"20140806","Routine - Unscheduled"
5552,96,"20130726","Routine - Unscheduled"
5562,94,"20140218","Routine - Unscheduled"
5562,98,"20130422","Routine - Unscheduled"
5564,93,"20150210","Routine - Unscheduled"
5564,96,"20140606","Routine - Unscheduled"
5564,98,"20131122","Routine - Unscheduled"
5564,100,"20130521","Routine - Unscheduled"
5578,96,"20150813","Routine - Unscheduled"
5578,96,"20140602","Routine - Unscheduled"
5578,96,"20130508","Routine - Unscheduled"
5605,100,"20150914","Routine - Unscheduled"
5605,88,"20140613","Routine - Unscheduled"
5605,100,"20130711","Routine - Unscheduled"
5606,100,"20150914","Routine - Unscheduled"
5606,94,"20140613","Routine - Unscheduled"
5606,96,"20130610","Routine - Unscheduled"
5607,77,"20150626","Routine - Unscheduled"
5607,,"20131025","Non-inspection site visit"
5607,90,"20130716","Routine - Unscheduled"
5610,94,"20150923","Routine - Unscheduled"
5610,98,"20140218","Routine - Unscheduled"
5610,92,"20130422","Routine - Unscheduled"
5617,100,"20150830","Routine - Unscheduled"
5617,89,"20140914","Routine - Unscheduled"
5617,98,"20130824","Routine - Unscheduled"
5618,96,"20140914","Routine - Unscheduled"
5618,100,"20140408","Routine - Unscheduled"
5618,100,"20130824","Routine - Unscheduled"
5619,,"20150507","Reinspection/Followup"
5619,98,"20140914","Routine - Unscheduled"
5619,92,"20140408","Routine - Unscheduled"
5619,100,"20130824","Routine - Unscheduled"
5620,96,"20140914","Routine - Unscheduled"
5620,100,"20140408","Routine - Unscheduled"
5620,100,"20130824","Routine - Unscheduled"
5621,100,"20141025","Routine - Unscheduled"
5621,100,"20140914","Routine - Unscheduled"
5621,96,"20140408","Routine - Unscheduled"
5621,94,"20130824","Routine - Unscheduled"
5622,,"20150920","Reinspection/Followup"
5622,84,"20141025","Routine - Unscheduled"
5622,98,"20140914","Routine - Unscheduled"
5622,92,"20130824","Routine - Unscheduled"
5623,,"20150920","Reinspection/Followup"
5623,100,"20141025","Routine - Unscheduled"
5623,100,"20140914","Routine - Unscheduled"
5623,100,"20140408","Routine - Unscheduled"
5623,96,"20130824","Routine - Unscheduled"
5624,98,"20141025","Routine - Unscheduled"
5624,100,"20140914","Routine - Unscheduled"
5624,,"20140429","Reinspection/Followup"
5624,93,"20140408","Routine - Unscheduled"
5624,94,"20130824","Routine - Unscheduled"
5626,,"20150920","Reinspection/Followup"
5626,100,"20150830","Routine - Unscheduled"
5626,100,"20150419","Routine - Unscheduled"
5626,100,"20141025","Routine - Unscheduled"
5626,96,"20140914","Routine - Unscheduled"
5626,92,"20140408","Routine - Unscheduled"
5626,94,"20130824","Routine - Unscheduled"
5627,,"20150920","Reinspection/Followup"
5627,94,"20150830","Routine - Unscheduled"
5627,98,"20150419","Routine - Unscheduled"
5627,100,"20141025","Routine - Unscheduled"
5627,93,"20140914","Routine - Unscheduled"
5627,100,"20140408","Routine - Unscheduled"
5627,98,"20130824","Routine - Unscheduled"
5628,98,"20150830","Routine - Unscheduled"
5628,98,"20150419","Routine - Unscheduled"
5628,100,"20141025","Routine - Unscheduled"
5628,98,"20140914","Routine - Unscheduled"
5628,98,"20140408","Routine - Unscheduled"
5628,90,"20130824","Routine - Unscheduled"
5629,98,"20150830","Routine - Unscheduled"
5629,100,"20140914","Routine - Unscheduled"
5629,98,"20140408","Routine - Unscheduled"
5629,100,"20130824","Routine - Unscheduled"
5630,100,"20150830","Routine - Unscheduled"
5630,90,"20140914","Routine - Unscheduled"
5630,90,"20140408","Routine - Unscheduled"
5630,91,"20130824","Routine - Unscheduled"
5631,,"20150920","Reinspection/Followup"
5631,94,"20150830","Routine - Unscheduled"
5631,94,"20140914","Routine - Unscheduled"
5631,94,"20140408","Routine - Unscheduled"
5631,100,"20130824","Routine - Unscheduled"
5632,,"20150920","Reinspection/Followup"
5632,90,"20150830","Routine - Unscheduled"
5632,100,"20140914","Routine - Unscheduled"
5632,94,"20140408","Routine - Unscheduled"
5632,86,"20130824","Routine - Unscheduled"
5633,,"20150920","Reinspection/Followup"
5633,96,"20150914","Routine - Unscheduled"
5633,90,"20150830","Routine - Unscheduled"
5633,96,"20150419","Routine - Unscheduled"
5633,96,"20141025","Routine - Unscheduled"
5633,83,"20140408","Routine - Unscheduled"
5633,92,"20130824","Routine - Unscheduled"
5634,,"20150920","Reinspection/Followup"
5634,96,"20150914","Routine - Unscheduled"
5634,90,"20150830","Routine - Unscheduled"
5634,94,"20150419","Routine - Unscheduled"
5634,92,"20140408","Routine - Unscheduled"
5634,94,"20130824","Routine - Unscheduled"
5635,96,"20150914","Routine - Unscheduled"
5635,100,"20150419","Routine - Unscheduled"
5635,96,"20140408","Routine - Unscheduled"
5635,98,"20130824","Routine - Unscheduled"
5636,98,"20150914","Routine - Unscheduled"
5636,100,"20150830","Routine - Unscheduled"
5636,100,"20150419","Routine - Unscheduled"
5636,100,"20140408","Routine - Unscheduled"
5636,94,"20130824","Routine - Unscheduled"
5639,,"20160404","New Construction"
5639,,"20160401","New Construction"
5639,,"20150419","Routine - Scheduled"
5639,,"20141025","Routine - Scheduled"
5639,100,"20140914","Routine - Unscheduled"
5639,92,"20140408","Routine - Unscheduled"
5639,100,"20130824","Routine - Unscheduled"
5640,,"20150920","Complaint"
5640,,"20150920","Reinspection/Followup"
5640,,"20150419","Routine - Scheduled"
5640,,"20141025","Routine - Scheduled"
5640,100,"20140914","Routine - Unscheduled"
5640,92,"20140408","Routine - Unscheduled"
5640,98,"20130824","Routine - Unscheduled"
5641,,"20150920","Reinspection/Followup"
5641,100,"20150830","Routine - Unscheduled"
5641,90,"20150419","Routine - Unscheduled"
5641,100,"20141025","Routine - Unscheduled"
5641,100,"20140914","Routine - Unscheduled"
5641,100,"20140408","Routine - Unscheduled"
5641,96,"20130824","Routine - Unscheduled"
5642,98,"20150419","Routine - Unscheduled"
5642,96,"20141025","Routine - Unscheduled"
5642,100,"20140914","Routine - Unscheduled"
5642,100,"20140408","Routine - Unscheduled"
5642,100,"20130824","Routine - Unscheduled"
5643,98,"20150830","Routine - Unscheduled"
5643,100,"20150419","Routine - Unscheduled"
5643,98,"20141025","Routine - Unscheduled"
5643,100,"20140408","Routine - Unscheduled"
5643,98,"20130824","Routine - Unscheduled"
5644,,"20150920","Reinspection/Followup"
5644,86,"20150830","Routine - Unscheduled"
5644,96,"20150419","Routine - Unscheduled"
5644,98,"20141025","Routine - Unscheduled"
5644,96,"20140408","Routine - Unscheduled"
5644,98,"20130824","Routine - Unscheduled"
5645,98,"20150830","Routine - Unscheduled"
5645,98,"20150419","Routine - Unscheduled"
5645,89,"20141025","Routine - Unscheduled"
5645,,"20140429","Reinspection/Followup"
5645,,"20140408","Routine - Scheduled"
5645,98,"20130824","Routine - Unscheduled"
5646,,"20150920","Reinspection/Followup"
5646,85,"20150830","Routine - Unscheduled"
5646,92,"20150419","Routine - Unscheduled"
5646,94,"20141025","Routine - Unscheduled"
5646,,"20140429","Reinspection/Followup"
5646,,"20140408","Routine - Scheduled"
5646,100,"20130824","Routine - Unscheduled"
5647,100,"20150830","Routine - Unscheduled"
5647,92,"20150419","Routine - Unscheduled"
5647,,"20140408","Routine - Scheduled"
5647,96,"20130824","Routine - Unscheduled"
5648,100,"20150830","Routine - Unscheduled"
5648,100,"20150419","Routine - Unscheduled"
5649,,"20150920","Reinspection/Followup"
5649,92,"20150830","Routine - Unscheduled"
5649,94,"20150419","Routine - Unscheduled"
5649,96,"20141025","Routine - Unscheduled"
5649,94,"20140914","Routine - Unscheduled"
5649,89,"20140408","Routine - Unscheduled"
5649,100,"20130824","Routine - Unscheduled"
5649,,"20130429","Reinspection/Followup"
5650,98,"20150830","Routine - Unscheduled"
5650,100,"20150419","Routine - Unscheduled"
5650,98,"20140408","Routine - Unscheduled"
5650,96,"20130824","Routine - Unscheduled"
5651,,"20150929","Complaint"
5651,98,"20150830","Routine - Unscheduled"
5651,92,"20150419","Routine - Unscheduled"
5651,94,"20140408","Routine - Unscheduled"
5651,84,"20130824","Routine - Unscheduled"
5652,100,"20150830","Routine - Unscheduled"
5652,96,"20150419","Routine - Unscheduled"
5652,,"20140408","Routine - Unscheduled"
5652,,"20130824","Routine - Unscheduled"
5653,92,"20140829","Routine - Unscheduled"
5653,98,"20140206","Routine - Unscheduled"
5653,,"20130530","Reinspection/Followup"
5654,96,"20140829","Routine - Unscheduled"
5654,,"20140207","Reinspection/Followup"
5654,73,"20140206","Routine - Unscheduled"
5654,,"20130628","Complaint"
5654,,"20130530","Reinspection/Followup"
5657,100,"20150830","Routine - Unscheduled"
5657,96,"20150419","Routine - Unscheduled"
5657,100,"20141025","Routine - Unscheduled"
5657,93,"20140914","Routine - Unscheduled"
5657,100,"20140408","Routine - Unscheduled"
5658,100,"20150830","Routine - Unscheduled"
5658,96,"20150419","Routine - Unscheduled"
5658,93,"20141025","Routine - Unscheduled"
5658,92,"20140914","Routine - Unscheduled"
5658,96,"20140408","Routine - Unscheduled"
5658,100,"20130824","Routine - Unscheduled"
5662,,"20150422","Reinspection/Followup"
5662,98,"20150419","Routine - Unscheduled"
5662,100,"20140408","Routine - Unscheduled"
5662,100,"20130824","Routine - Unscheduled"
5744,98,"20150629","Routine - Unscheduled"
5744,96,"20140609","Routine - Unscheduled"
5744,100,"20131107","Routine - Unscheduled"
5745,100,"20140603","Routine - Unscheduled"
5755,100,"20140603","Routine - Unscheduled"
