LGHC Indicator Name,Geography,Year,Age Group,Strata,Strata Name,Numerator,Rate,LGHC Indicator ID,LGHC Target Rate
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Race-Ethnicity,African-American,30,267.3,7,28
Asthma ED Visit Rates,Imperial,2012,18 and Over,Race-Ethnicity,African-American,38,70.6,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Race-Ethnicity,African-American,512,144.8,7,28
Asthma ED Visit Rates,Kings,2012,18 and Over,Race-Ethnicity,African-American,128,127.6,7,28
Asthma ED Visit Rates,Lake,2012,18 and Over,Race-Ethnicity,African-American,24,293.1,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Race-Ethnicity,African-American,8040,126.3,7,28
Asthma ED Visit Rates,Madera,2012,18 and Over,Race-Ethnicity,African-American,50,99.1,7,28
Asthma ED Visit Rates,Marin,2012,18 and Over,Race-Ethnicity,African-American,60,102.3,7,28
Asthma ED Visit Rates,Mendocino,2012,18 and Over,Race-Ethnicity,African-American,12,224.6,7,28
Asthma ED Visit Rates,Merced,2012,18 and Over,Race-Ethnicity,African-American,234,368.3,7,28
Asthma ED Visit Rates,Monterey,2012,18 and Over,Race-Ethnicity,African-American,81,85.6,7,28
Asthma ED Visit Rates,Napa,2012,18 and Over,Race-Ethnicity,African-American,24,125.8,7,28
Asthma ED Visit Rates,Orange,2012,18 and Over,Race-Ethnicity,African-American,386,95.1,7,28
Asthma ED Visit Rates,Placer,2012,18 and Over,Race-Ethnicity,African-American,23,65.1,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Race-Ethnicity,African-American,1154,109.7,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Race-Ethnicity,African-American,2031,185.3,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Race-Ethnicity,African-American,1986,146.3,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Race-Ethnicity,African-American,1328,112.3,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Race-Ethnicity,African-American,793,206.4,7,28
Asthma ED Visit Rates,San Joaquin,2012,18 and Over,Race-Ethnicity,African-American,678,179.9,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,18 and Over,Race-Ethnicity,African-American,27,49.3,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Race-Ethnicity,African-American,127,79.6,7,28
Asthma ED Visit Rates,Santa Barbara,2012,18 and Over,Race-Ethnicity,African-American,58,89.4,7,28
Asthma ED Visit Rates,Santa Clara,2012,18 and Over,Race-Ethnicity,African-American,398,107.7,7,28
Asthma ED Visit Rates,Santa Cruz,2012,18 and Over,Race-Ethnicity,African-American,10,,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Race-Ethnicity,African-American,9,,7,28
Asthma ED Visit Rates,Solano,2012,18 and Over,Race-Ethnicity,African-American,783,172.7,7,28
Asthma ED Visit Rates,Sonoma,2012,18 and Over,Race-Ethnicity,African-American,92,151.2,7,28
Asthma ED Visit Rates,Stanislaus,2012,18 and Over,Race-Ethnicity,African-American,188,212.3,7,28
Asthma ED Visit Rates,Tulare,2012,18 and Over,Race-Ethnicity,African-American,62,152.4,7,28
Asthma ED Visit Rates,Ventura,2012,18 and Over,Race-Ethnicity,African-American,83,77.8,7,28
Asthma ED Visit Rates,Yolo,2012,18 and Over,Race-Ethnicity,African-American,42,99.8,7,28
Asthma ED Visit Rates,Yuba,2012,18 and Over,Race-Ethnicity,African-American,26,143.5,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,19,62.5,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,9,,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,403,32.1,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,20,73.2,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,37,78.5,7,28
Asthma ED Visit Rates,Inyo,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,7,,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,45,27.9,7,28
Asthma ED Visit Rates,Mendocino,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,20,81.6,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,12,15,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,36,57.1,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,31,48.6,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,23,23.5,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,14,104.8,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,15,185.8,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,13,39.3,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,574,18.2,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,5571,14,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,258,21.8,7,28
Asthma ED Visit Rates,Fresno,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,67,12.9,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,48,20.7,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,1376,11.8,7,28
Asthma ED Visit Rates,Madera,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Marin,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,17,14.9,7,28
Asthma ED Visit Rates,Merced,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,20,17.9,7,28
Asthma ED Visit Rates,Monterey,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,32,13.2,7,28
Asthma ED Visit Rates,Napa,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,18,24.1,7,28
Asthma ED Visit Rates,Orange,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,439,10.4,7,28
Asthma ED Visit Rates,Placer,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,24,13.2,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,111,10.9,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,366,22.8,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,103,11.6,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,367,13.4,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,362,13.8,7,28
Asthma ED Visit Rates,San Joaquin,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,198,29.1,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,272,18.3,7,28
Asthma ED Visit Rates,Santa Barbara,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,10,,7,28
Asthma ED Visit Rates,Santa Clara,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,510,12.1,7,28
Asthma ED Visit Rates,Santa Cruz,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Solano,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,177,35.2,7,28
Asthma ED Visit Rates,Sonoma,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,12,7.6,7,28
Asthma ED Visit Rates,Stanislaus,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,33,16.5,7,28
Asthma ED Visit Rates,Sutter,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,,18.4,7,28
Asthma ED Visit Rates,Tehama,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Tulare,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,17,14.9,7,28
Asthma ED Visit Rates,Ventura,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,34,7.4,7,28
Asthma ED Visit Rates,Yolo,2012,18 and Over,Race-Ethnicity,Asian/Pacific Islander,40,25.2,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Race-Ethnicity,Hispanic,919,39.3,7,28
Asthma ED Visit Rates,Amador,2012,18 and Over,Race-Ethnicity,Hispanic,9,,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Race-Ethnicity,Hispanic,62,24.8,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Race-Ethnicity,Hispanic,33176,35.2,7,28
Asthma ED Visit Rates,Colusa,2012,18 and Over,Race-Ethnicity,Hispanic,17,33.1,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Race-Ethnicity,Hispanic,1132,63.2,7,28
Asthma ED Visit Rates,El Dorado,2012,18 and Over,Race-Ethnicity,Hispanic,25,17.7,7,28
Asthma ED Visit Rates,Fresno,2012,18 and Over,Race-Ethnicity,Hispanic,1565,51.9,7,28
Asthma ED Visit Rates,Glenn,2012,18 and Over,Race-Ethnicity,Hispanic,13,22.3,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Race-Ethnicity,Hispanic,28,32.1,7,28
Asthma ED Visit Rates,Imperial,2012,18 and Over,Race-Ethnicity,Hispanic,389,40.2,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Race-Ethnicity,Hispanic,958,37.9,7,28
Asthma ED Visit Rates,Kings,2012,18 and Over,Race-Ethnicity,Hispanic,287,65,7,28
Asthma ED Visit Rates,Lake,2012,18 and Over,Race-Ethnicity,Hispanic,42,78,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Race-Ethnicity,Hispanic,11216,35,7,28
Asthma ED Visit Rates,Madera,2012,18 and Over,Race-Ethnicity,Hispanic,242,47.6,7,28
Asthma ED Visit Rates,Marin,2012,18 and Over,Race-Ethnicity,Hispanic,60,20.5,7,28
Asthma ED Visit Rates,Mendocino,2012,18 and Over,Race-Ethnicity,Hispanic,43,39.3,7,28
Asthma ED Visit Rates,Merced,2012,18 and Over,Race-Ethnicity,Hispanic,519,58.7,7,28
Asthma ED Visit Rates,Monterey,2012,18 and Over,Race-Ethnicity,Hispanic,526,33.7,7,28
Asthma ED Visit Rates,Napa,2012,18 and Over,Race-Ethnicity,Hispanic,58,21.1,7,28
Asthma ED Visit Rates,Nevada,2012,18 and Over,Race-Ethnicity,Hispanic,14,18.8,7,28
Asthma ED Visit Rates,Orange,2012,18 and Over,Race-Ethnicity,Hispanic,1632,24.5,7,28
Asthma ED Visit Rates,Placer,2012,18 and Over,Race-Ethnicity,Hispanic,54,15.6,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Race-Ethnicity,Hispanic,1858,27.8,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Race-Ethnicity,Hispanic,1174,58.4,7,28
Asthma ED Visit Rates,San Benito,2012,18 and Over,Race-Ethnicity,Hispanic,73,32.3,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Race-Ethnicity,Hispanic,2423,36.5,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Race-Ethnicity,Hispanic,1660,23.7,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Race-Ethnicity,Hispanic,298,32.8,7,28
Asthma ED Visit Rates,San Joaquin,2012,18 and Over,Race-Ethnicity,Hispanic,724,42.4,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,18 and Over,Race-Ethnicity,Hispanic,83,20.5,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Race-Ethnicity,Hispanic,771,58.2,7,28
Asthma ED Visit Rates,Santa Barbara,2012,18 and Over,Race-Ethnicity,Hispanic,296,21.4,7,28
Asthma ED Visit Rates,Santa Clara,2012,18 and Over,Race-Ethnicity,Hispanic,1417,43.6,7,28
Asthma ED Visit Rates,Santa Cruz,2012,18 and Over,Race-Ethnicity,Hispanic,147,25.8,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Race-Ethnicity,Hispanic,28,22.5,7,28
Asthma ED Visit Rates,Solano,2012,18 and Over,Race-Ethnicity,Hispanic,320,50,7,28
Asthma ED Visit Rates,Sonoma,2012,18 and Over,Race-Ethnicity,Hispanic,265,31.9,7,28
Asthma ED Visit Rates,Stanislaus,2012,18 and Over,Race-Ethnicity,Hispanic,519,37.1,7,28
Asthma ED Visit Rates,Sutter,2012,18 and Over,Race-Ethnicity,Hispanic,44,31.4,7,28
Asthma ED Visit Rates,Tehama,2012,18 and Over,Race-Ethnicity,Hispanic,10,,7,28
Asthma ED Visit Rates,Tulare,2012,18 and Over,Race-Ethnicity,Hispanic,443,27.5,7,28
Asthma ED Visit Rates,Tuolumne,2012,18 and Over,Race-Ethnicity,Hispanic,12,23.3,7,28
Asthma ED Visit Rates,Ventura,2012,18 and Over,Race-Ethnicity,Hispanic,543,24.6,7,28
Asthma ED Visit Rates,Yolo,2012,18 and Over,Race-Ethnicity,Hispanic,184,45.4,7,28
Asthma ED Visit Rates,Yuba,2012,18 and Over,Race-Ethnicity,Hispanic,30,26.8,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Race-Ethnicity,White,1716,39.6,7,28
Asthma ED Visit Rates,Amador,2012,18 and Over,Race-Ethnicity,White,202,105.4,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Race-Ethnicity,White,565,45.9,7,28
Asthma ED Visit Rates,Calaveras,2012,18 and Over,Race-Ethnicity,White,126,47.3,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Race-Ethnicity,White,43905,36.6,7,28
Asthma ED Visit Rates,Colusa,2012,18 and Over,Race-Ethnicity,White,28,39.8,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Race-Ethnicity,White,1843,46.8,7,28
Asthma ED Visit Rates,Del Norte,2012,18 and Over,Race-Ethnicity,White,56,40.8,7,28
Asthma ED Visit Rates,El Dorado,2012,18 and Over,Race-Ethnicity,White,358,35.5,7,28
Asthma ED Visit Rates,Fresno,2012,18 and Over,Race-Ethnicity,White,1361,58,7,28
Asthma ED Visit Rates,Glenn,2012,18 and Over,Race-Ethnicity,White,54,53.6,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Race-Ethnicity,White,647,78.9,7,28
Asthma ED Visit Rates,Imperial,2012,18 and Over,Race-Ethnicity,White,213,113,7,28
Asthma ED Visit Rates,Inyo,2012,18 and Over,Race-Ethnicity,White,40,43.3,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Race-Ethnicity,White,1194,47.7,7,28
Asthma ED Visit Rates,Kings,2012,18 and Over,Race-Ethnicity,White,428,98.1,7,28
Asthma ED Visit Rates,Lake,2012,18 and Over,Race-Ethnicity,White,251,72.2,7,28
Asthma ED Visit Rates,Lassen,2012,18 and Over,Race-Ethnicity,White,57,31.3,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Race-Ethnicity,White,6980,30.5,7,28
Asthma ED Visit Rates,Madera,2012,18 and Over,Race-Ethnicity,White,169,41.1,7,28
Asthma ED Visit Rates,Marin,2012,18 and Over,Race-Ethnicity,White,362,24.7,7,28
Asthma ED Visit Rates,Mariposa,2012,18 and Over,Race-Ethnicity,White,33,27.8,7,28
Asthma ED Visit Rates,Mendocino,2012,18 and Over,Race-Ethnicity,White,263,64.7,7,28
Asthma ED Visit Rates,Merced,2012,18 and Over,Race-Ethnicity,White,426,66.1,7,28
Asthma ED Visit Rates,Modoc,2012,18 and Over,Race-Ethnicity,White,31,66.7,7,28
Asthma ED Visit Rates,Monterey,2012,18 and Over,Race-Ethnicity,White,385,37.1,7,28
Asthma ED Visit Rates,Napa,2012,18 and Over,Race-Ethnicity,White,303,50.1,7,28
Asthma ED Visit Rates,Nevada,2012,18 and Over,Race-Ethnicity,White,276,49.3,7,28
Asthma ED Visit Rates,Orange,2012,18 and Over,Race-Ethnicity,White,3095,28.8,7,28
Asthma ED Visit Rates,Placer,2012,18 and Over,Race-Ethnicity,White,680,33.8,7,28
Asthma ED Visit Rates,Plumas,2012,18 and Over,Race-Ethnicity,White,39,32.7,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Race-Ethnicity,White,2507,38.3,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Race-Ethnicity,White,2554,46,7,28
Asthma ED Visit Rates,San Benito,2012,18 and Over,Race-Ethnicity,White,54,42.2,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Race-Ethnicity,White,2847,54.1,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Race-Ethnicity,White,2842,23.4,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Race-Ethnicity,White,836,28.9,7,28
Asthma ED Visit Rates,San Joaquin,2012,18 and Over,Race-Ethnicity,White,1079,55.9,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,18 and Over,Race-Ethnicity,White,458,34,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Race-Ethnicity,White,684,27.3,7,28
Asthma ED Visit Rates,Santa Barbara,2012,18 and Over,Race-Ethnicity,White,440,27.2,7,28
Asthma ED Visit Rates,Santa Clara,2012,18 and Over,Race-Ethnicity,White,1282,25.1,7,28
Asthma ED Visit Rates,Santa Cruz,2012,18 and Over,Race-Ethnicity,White,319,25.9,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Race-Ethnicity,White,593,57,7,28
Asthma ED Visit Rates,Siskiyou,2012,18 and Over,Race-Ethnicity,White,94,40.1,7,28
Asthma ED Visit Rates,Solano,2012,18 and Over,Race-Ethnicity,White,849,63.4,7,28
Asthma ED Visit Rates,Sonoma,2012,18 and Over,Race-Ethnicity,White,939,36.5,7,28
Asthma ED Visit Rates,Stanislaus,2012,18 and Over,Race-Ethnicity,White,1004,55,7,28
Asthma ED Visit Rates,Sutter,2012,18 and Over,Race-Ethnicity,White,101,27.8,7,28
Asthma ED Visit Rates,Tehama,2012,18 and Over,Race-Ethnicity,White,202,66.2,7,28
Asthma ED Visit Rates,Trinity,2012,18 and Over,Race-Ethnicity,White,48,80.5,7,28
Asthma ED Visit Rates,Tulare,2012,18 and Over,Race-Ethnicity,White,463,43.8,7,28
Asthma ED Visit Rates,Tuolumne,2012,18 and Over,Race-Ethnicity,White,174,57.3,7,28
Asthma ED Visit Rates,Ventura,2012,18 and Over,Race-Ethnicity,White,883,28.7,7,28
Asthma ED Visit Rates,Yolo,2012,18 and Over,Race-Ethnicity,White,264,32.9,7,28
Asthma ED Visit Rates,Yuba,2012,18 and Over,Race-Ethnicity,White,154,45.5,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Sex,Female,4381,71.4,7,28
Asthma ED Visit Rates,Amador,2012,18 and Over,Sex,Female,128,116.9,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Sex,Female,439,54.7,7,28
Asthma ED Visit Rates,Calaveras,2012,18 and Over,Sex,Female,86,52.7,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Sex,Female,71141,49.2,7,28
Asthma ED Visit Rates,Colusa,2012,18 and Over,Sex,Female,36,45.7,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Sex,Female,3296,79,7,28
Asthma ED Visit Rates,Del Norte,2012,18 and Over,Sex,Female,70,68.5,7,28
Asthma ED Visit Rates,El Dorado,2012,18 and Over,Sex,Female,253,40.2,7,28
Asthma ED Visit Rates,Fresno,2012,18 and Over,Sex,Female,2229,66.6,7,28
Asthma ED Visit Rates,Glenn,2012,18 and Over,Sex,Female,51,50.4,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Sex,Female,472,92.2,7,28
Asthma ED Visit Rates,Imperial,2012,18 and Over,Sex,Female,435,70.1,7,28
Asthma ED Visit Rates,Inyo,2012,18 and Over,Sex,Female,30,43.1,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Sex,Female,1701,58.3,7,28
Asthma ED Visit Rates,Kings,2012,18 and Over,Sex,Female,557,122.1,7,28
Asthma ED Visit Rates,Lake,2012,18 and Over,Sex,Female,199,82.4,7,28
Asthma ED Visit Rates,Lassen,2012,18 and Over,Sex,Female,44,50.7,7,28
Asthma ED Visit Rates,Los Angeles,2012,18 and Over,Sex,Female,18314,47.2,7,28
Asthma ED Visit Rates,Madera,2012,18 and Over,Sex,Female,306,54.3,7,28
Asthma ED Visit Rates,Marin,2012,18 and Over,Sex,Female,312,31.2,7,28
Asthma ED Visit Rates,Mariposa,2012,18 and Over,Sex,Female,27,41.7,7,28
Asthma ED Visit Rates,Mendocino,2012,18 and Over,Sex,Female,202,63.4,7,28
Asthma ED Visit Rates,Merced,2012,18 and Over,Sex,Female,837,93.5,7,28
Asthma ED Visit Rates,Modoc,2012,18 and Over,Sex,Female,25,81.3,7,28
Asthma ED Visit Rates,Mono,2012,18 and Over,Sex,Female,7,,7,28
Asthma ED Visit Rates,Monterey,2012,18 and Over,Sex,Female,711,47.9,7,28
Asthma ED Visit Rates,Napa,2012,18 and Over,Sex,Female,260,47.9,7,28
Asthma ED Visit Rates,Nevada,2012,18 and Over,Sex,Female,191,56.5,7,28
Asthma ED Visit Rates,Orange,2012,18 and Over,Sex,Female,3748,31.2,7,28
Asthma ED Visit Rates,Placer,2012,18 and Over,Sex,Female,507,36,7,28
Asthma ED Visit Rates,Plumas,2012,18 and Over,Sex,Female,40,58.2,7,28
Asthma ED Visit Rates,Riverside,2012,18 and Over,Sex,Female,3684,44.9,7,28
Asthma ED Visit Rates,Sacramento,2012,18 and Over,Sex,Female,4045,73.1,7,28
Asthma ED Visit Rates,San Benito,2012,18 and Over,Sex,Female,83,41.1,7,28
Asthma ED Visit Rates,San Bernardino,2012,18 and Over,Sex,Female,4908,64.7,7,28
Asthma ED Visit Rates,San Diego,2012,18 and Over,Sex,Female,4140,34.1,7,28
Asthma ED Visit Rates,San Francisco,2012,18 and Over,Sex,Female,1389,41.5,7,28
Asthma ED Visit Rates,San Joaquin,2012,18 and Over,Sex,Female,1675,66.5,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,18 and Over,Sex,Female,387,42.8,7,28
Asthma ED Visit Rates,San Mateo,2012,18 and Over,Sex,Female,1102,36.4,7,28
Asthma ED Visit Rates,Santa Barbara,2012,18 and Over,Sex,Female,532,31.9,7,28
Asthma ED Visit Rates,Santa Clara,2012,18 and Over,Sex,Female,2409,34.6,7,28
Asthma ED Visit Rates,Santa Cruz,2012,18 and Over,Sex,Female,330,32.1,7,28
Asthma ED Visit Rates,Shasta,2012,18 and Over,Sex,Female,395,58.9,7,28
Asthma ED Visit Rates,Siskiyou,2012,18 and Over,Sex,Female,72,48.6,7,28
Asthma ED Visit Rates,Solano,2012,18 and Over,Sex,Female,1375,87.8,7,28
Asthma ED Visit Rates,Sonoma,2012,18 and Over,Sex,Female,866,45.5,7,28
Asthma ED Visit Rates,Stanislaus,2012,18 and Over,Sex,Female,1106,58.6,7,28
Asthma ED Visit Rates,Sutter,2012,18 and Over,Sex,Female,118,34.2,7,28
Asthma ED Visit Rates,Tehama,2012,18 and Over,Sex,Female,150,68.8,7,28
Asthma ED Visit Rates,Trinity,2012,18 and Over,Sex,Female,35,93.4,7,28
Asthma ED Visit Rates,Tulare,2012,18 and Over,Sex,Female,766,49.9,7,28
Asthma ED Visit Rates,Tuolumne,2012,18 and Over,Sex,Female,115,64.9,7,28
Asthma ED Visit Rates,Ventura,2012,18 and Over,Sex,Female,1057,33.8,7,28
Asthma ED Visit Rates,Yolo,2012,18 and Over,Sex,Female,308,41.8,7,28
Asthma ED Visit Rates,Yuba,2012,18 and Over,Sex,Female,146,55.9,7,28
Asthma ED Visit Rates,Alameda,2012,18 and Over,Sex,Male,2584,44.8,7,28
Asthma ED Visit Rates,Amador,2012,18 and Over,Sex,Male,86,59.8,7,28
Asthma ED Visit Rates,Butte,2012,18 and Over,Sex,Male,259,30.4,7,28
Asthma ED Visit Rates,Calaveras,2012,18 and Over,Sex,Male,51,32.4,7,28
Asthma ED Visit Rates,California,2012,18 and Over,Sex,Male,42005,29.7,7,28
Asthma ED Visit Rates,Colusa,2012,18 and Over,Sex,Male,16,22.8,7,28
Asthma ED Visit Rates,Contra Costa,2012,18 and Over,Sex,Male,2020,52.8,7,28
Asthma ED Visit Rates,Del Norte,2012,18 and Over,Sex,Male,22,17.6,7,28
Asthma ED Visit Rates,El Dorado,2012,18 and Over,Sex,Male,149,22.5,7,28
Asthma ED Visit Rates,Fresno,2012,18 and Over,Sex,Male,1203,35.9,7,28
Asthma ED Visit Rates,Glenn,2012,18 and Over,Sex,Male,23,22,7,28
Asthma ED Visit Rates,Humboldt,2012,18 and Over,Sex,Male,297,54.7,7,28
Asthma ED Visit Rates,Imperial,2012,18 and Over,Sex,Male,224,33.4,7,28
Asthma ED Visit Rates,Inyo,2012,18 and Over,Sex,Male,20,26.9,7,28
Asthma ED Visit Rates,Kern,2012,18 and Over,Sex,Male,1092,34.3,7,28
Asthma ED Visit Rates,Kings,2012,18 and Over,Sex,Male,299,49.5,7,28
